Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
116452228383777,Human Services Council of New York - HSC,These ads ran without a disclaimer,303,14
643331285714032,RLN Tribal Secretary Sam Strong,Samuel  Richard Strong,303,1
108977571713074,Rory McHale for Cook County Commissioner,Friends of Rory McHale,303,1
101127364972509,Dems For USA,Dems For USA,303,18
107578801715202,Babysteps,a research grant to Partnership to End Addiction,303,8
104042452981815,AARP Black Community,These ads ran without a disclaimer,303,1
140316302771898,Inside Philanthropy,INSIDE PHILANTHROPY INC,303,8
240615190244,Young Invincibles,Young Invincibles,302,2
489574331176566,Merit Financial Advisors,These ads ran without a disclaimer,302,1
101908675703374,End Abortion,End Abortion,302,84
100969882475459,Alex Hixon for Lincoln County Commissioner,Alex Hixon for Lincoln County,302,6
105766695345813,Brittany Kosin for PA State Rep,COMMITTEE TO ELECT BRITTANY KOSIN,302,2
102826611878758,Saul Zaentz Charitable Foundation,Saul Zaentz Charitable Foundation,302,1
107831749237075,EBONY,These ads ran without a disclaimer,302,5
105343862143129,Unite Against Book Bans,American Library Association,302,2
1568551843372826,Global Social Media News,These ads ran without a disclaimer,302,5
193774125283,UFCW Local 1776,UNITED FOOD & COMMERCIAL WORKERS LOCAL 1776,302,5
156975701023933,Anchor Point,These ads ran without a disclaimer,302,2
122682971248116,Joe Lockett Show,Joe Albert Lockett,302,21
104925792005783,Neumann for MT House District #9,Neumann for MT,301,12
101674224694632,Jack Fallon-Underwood,JACK FALLON-UNDERWOOD FOR CONGRESS,301,1
794597907268014,Mayor Pro Tem Eric Guerra,Eric Zeferino Guerra,301,6
59783434599,Hasbara Fellowships,These ads ran without a disclaimer,301,3
942710282494353,Councilman Ivan Altamirano,Ivan Altamirano for City Council 2022 ID #1353052,301,4
886508734704334,RMCR - Restore My Civil Rights,"Restore My Civil Rights, LLC",301,10
105840632027760,Erin Zwiener For Texas State Representative District 45,"TREPAC/Texas Association of REALTORS® Political Action Committee, Pol. adv.",301,1
105004338776136,Jack Richert for State Representative,Committee to Elect Jack Richert,301,2
107157738588278,Sincere Heart Charitable Foundation,These ads ran without a disclaimer,301,4
102773784809119,Silicon Valley Chinese Association Foundation,SILICON VALLEY CHINESE ASSOCIATION FOUNDATION,301,3
103331191362482,Oak Run Solar Project,Madison Fields Solar Project,301,8
100650902200776,Lester for Labor,Committee to Elect Lester Jackson Labor Commissioner,300,3
101157652502680,Newman 4 Supervisor,Mike Newman for 4th District Supervisor 2022,300,3
111015066990423,Central Valley Taxpayers Association,Central Valley Taxpayers Association,300,4
1619136704860881,Eddie Graham for Sheriff,Eddie Graham for Sheriff Committee,300,3
280814895601008,Save Monroe Ave,Brighton Grassroots,300,7
65189676254,Lindblad Expeditions,These ads ran without a disclaimer,300,1
104957695282443,Elect Mark Ater for Darke County Sheriff,Committee to Elect Mark Ater for Darke County Sheriff,300,16
108636185037142,Elect Chad Robertson to the Alabama House of Representatives - District 40,Chad Robertson Campaign,300,2
561598763929110,"Dave Clark, District Attorney General - Anderson County, TN","Dave Clark, District Attorney General - Anderson County, TN",300,2
118830614875198,Sarasota Alliance for Fair Elections,Keep Democracy Safe,300,2
101557309158940,Yoder For Commissioner,Yoder For Commissioner,300,2
106986458433716,Steve Demetriou,Demetriou for Ohio,300,2
191561687596446,Wisconsin Institute for Law & Liberty,Wisconsin Institute for Law & Liberty,300,2
324225365363,Partnership Against Domestic Violence,"PARTNERSHIP AGAINST DOMESTIC VIOLENCE, INC., THE",300,3
118592199728711,Liberty Lincoln County,Kenneth Rollin Elliott,300,3
1772629373062398,"Georgina Cecilia Pérez, TX State Board of Education",TEXAN Public Strategies,300,1
101467475797130,Ray Holt for Alachua County Schools,Ray Holt for School Board,300,4
2083148138574574,Wyoming State Treasurer's Office,Wyoming State Treasurer's Office,300,6
168772509826668,Seven Counties Services,SEVEN COUNTIES SERVICES INC,300,3
109925578285890,Marina Camacho for Assessor/Clerk/Recorder,Marina Camacho for Assessor/Clerk/Recorder,300,1
109340678357886,Real Mike Huff,Clean Up Independence,300,1
101511079150508,Joe Leko For Sheriff,Joe Leko for Dakota County Sheriff,300,48
339685592748898,Rep. Jason Powell,Powell for Tennessee,300,1
1418113691750707,Senator Dave Cortese,California State Senate,300,1
67518500519,Mississippi Center for Public Policy,Mississippi Center for Public Policy,300,2
103803998720799,NAYA Action Fund,NAYA Action Fund,300,1
206928466095584,Austin Police Association,Austin Police Association,300,1
266982183401940,JoCo Community Radio,Tiffany Kathryn Hurd,300,3
113275587937632,Vote for Long Pham,Long Phạm Campaign,300,3
109958358182495,Tyler Green for Floyd District Judge,Tyler Green for Floyd District Judge,300,5
104079678906157,Healthy Streets L.A.,Healthy Streets LA,300,1
111421511388976,Eric Olson for Portage County Executive,Friends of Eric Olson,300,6
106097215320108,Texas Conservative Veteran's PAC,Texas Conservative Veterans PAC,300,1
277309376187046,Vote McNamee,Kevin Paul Mc Namee,300,3
808994612483157,Marshall Browning Hospital,These ads ran without a disclaimer,300,1
346266452853228,Sunrise Movement Connecticut,August Maximillian Coretto,300,2
1598613630410917,TC Energy,TRANSCANADA USA SERVICES INC.,300,2
110178681546156,Ryan Eckroth for District 35 Senate,Ryan Eckroth Campaign Fund,300,2
1283959078349525,Mano Amiga,Mano Amiga SM,300,1
196143190245,Institute on the Constitution,Institute on the Constitution,300,3
592692554204344,"Bobby F. Kimbrough, Jr.",Mercedes Lea Miller,300,3
102265055643769,Attorney Janika White for DA,Friends of Janika White,300,1
106602704371225,Rob is Right,Rob is Right,300,5
1283959078349525,Mano Amiga,These ads ran without a disclaimer,300,1
1689076238009340,"Friends of Simsbury Farms, Inc.",Clarity Marketing LLC,300,4
490722837747400,"Senator Curtis Hertel, Jr.","Senator Curtis Hertel, Jr.",300,1
1359415630754724,"Mussab Ali, Jersey City Board of Education Member",Mussab Ali for JCBOE,300,2
109475511553794,Samantha Steele for Board of Review,Friends of Samantha Steele,300,1
103844585502225,Building Decarbonization Coalition,Building Decarbonization Coalition,300,20
217365888462115,Water For Colorado,Water for Colorado Coalition,300,1
740310559469373,Opportunity Solutions Project,Opportunity Solutions Project,300,1
110077684921769,Don't Tread on Sarasota,Stop the Steal 38,300,1
107372038273882,Tony Cope For Sheriff 2022,Robert Anthony Cope,300,1
234873863355500,Yale Alumni Association,Yale Alumni Association,300,1
370292163393615,Mayor Dan Gelber,Miami Beach Mayor Dan Gelber,300,2
102325759023591,Jason Kolpack for AASD Board of Education,Jason Mathew Kolpack,300,2
102384281981859,Out Montclair,These ads ran without a disclaimer,300,1
101721403524039,Ben Waxman,WAXPAC,300,4
438042739570616,Wisconsin Alumni,"WISCONSIN ALUMNI ASSOCIATION, INC.",300,4
13225491633,InterVarsity Press,InterVarsity Press,300,2
105823462010564,"Darin Selnick for Oceanside City Council, District 1",Darin Selnick for Oceanside City Council,300,1
104988877661292,"Ken Elliott, Director, Lincoln County Fire Protection District #1 Troy, MO",Kenneth Rollin Elliott,300,1
1379279338839156,Senator Bill Dodd,California State Senate,300,1
277300532288935,"Jaime Andrade, State Representative, 40th District",FRIENDS OF JAIME M ANDRADE JR ON BEHALF OF STATE REP JAIME ANDRADE,300,1
402078749907231,Senator Bob Hertzberg,California State Senate,300,2
103428991176860,"Gloria Ray for ACCD, District 2","Gloria Ray Campagn for ACD, D-2",300,10
283985974963572,Nevada County Republican Party,NEVADA COUNTY REPUBLICAN PARTY,300,4
104213634398576,Western Illinois DREAMers,Western Illinois Dreamers,300,2
139276892911,Vermont Conservation Voters,Vermont Conservation Voters,300,5
38169341552,MinnPost,MINNPOST,300,4
100955622210419,Griff Griffitts for State Representative,Griff Griffitts for State Representative,300,3
470961656387269,Ryan Gatti for State Senator District 36,Ryan Eugene Gatti,300,1
600972060006116,Oklahoma City Pow Wow Club,Joe Poe Jr,300,2
18923216864,Wofford College,Wofford College,300,1
188833212803,American India Foundation,These ads ran without a disclaimer,300,1
478493108999008,Cedrick Thomas for Riviera Beach City Council District 3,"Cedrick Thomas for Riviera Beach City Council, District 3.",300,3
751154255229519,Wisconsin LGBTQ History Project,Wisconsin LGBTQ History Project Inc.,300,1
225418785297,Billy Long For Senate,BILLY LONG FOR SENATE,300,1
104063854463325,"Jeff Cambra - Alameda, CA",Jeffrey Alau Cambra,300,3
262741493751666,The Pew Charitable Trusts,These ads ran without a disclaimer,300,5
401144209939320,Fair Housing Foundation,Fair Housing Foundation,300,8
558351510948430,Mike Kingsley for Idaho House 7A,Kingsley for Idaho,300,3
107130118394440,UpEnd,These ads ran without a disclaimer,300,1
327983463903938,Colorado Coalition for Retirement Security,NATIONAL PUBLIC PENSION COALITION,300,2
101844232329657,Derrick Bradley Greenup County Commissioner Elect,Derrick Keith Bradley,300,2
170794429644456,Ohio Air Quality Development Authority,Ohio Air Quality Development Authority,300,11
132189670178341,Montgomery County District Attorney's Office,Daryl Donald Bailey,300,1
106345468350947,Keep Judge Titiana Frausto,Keep Judge Titana Frausto,300,1
100882346667,Economic Policy Institute,ECONOMIC POLICY INSTITUTE,300,2
106286404091704,New York Charter Schools Association,"NORTHEAST CHARTER SCHOOLS NETWORK, INC.",300,3
148882779551,AARP Indiana,AARP,300,4
96643771306,Delta Dental Insurance Company,Delta Dental of California,300,2
295411244658946,Senator Melissa Hurtado,California State Senate,300,1
1775479846060713,Bill Weber for NYS Senate,Friends of Bill Weber for Senate,300,4
106138222116,New York Civil Liberties Union,NYCLU,300,2
508244085895115,Lana Theis for State Senate,Committee to Elect Lana Theis,299,3
104439608855303,Maurice Mcsocialist,Sean D Morrison,299,12
106940001828073,Scott McCarthy for North Dakota,McCarthy for North Dakota,299,5
112425448016407,Mark Johnson for Oregon,Mark Johnson for Oregon,299,4
102142025786193,Omar Chavez for Sheriff,Omar Chavez,299,9
105495168514956,Carol Blood For Governor,Nebraskans For Carol Blood,299,3
101734182478189,Rudy B. Mora for Sheriff,Rudy B Mora for Sheriff,299,6
108136421822758,Mother's Tear - Ukraine 2022,These ads ran without a disclaimer,299,1
23875187730,Feeding America,These ads ran without a disclaimer,299,3
107978379223517,Teamsters for a Democratic Union,Teamsters for a Democratic Union (TDU),298,6
114287524091931,Connect Snacks,These ads ran without a disclaimer,298,10
407530732775934,Paul L Taylor,Friends of Paul L Taylor,298,4
108814871797542,"Dave Dose for Shoshone County Commissioner, Dist. 2",Stronghold Security Stewardship LLC,298,10
577743125592085,Republican Thinker,Ben Chapman,298,5
207901812670026,theSkimm,These ads ran without a disclaimer,298,11
103953045518333,Craig Mack for WPS,Craig Mack for WPS,298,2
110842014772842,Walter Scott Spurling Campaign Page,Walter Scott Spurling,298,15
101925922121425,Adam Moore for Guilford County Sheriff,Adam Perry Moore,298,8
106018931574786,DEI for Parents,Modern Parent Guidebooks,298,6
101293312442793,"Manning for Limestone County Commissioner, District 3",Stephanie Roxanne Manning,298,6
107795821542589,Sami Scheetz,Scheetz for Iowa,298,6
114853706619791,Don Pomeroy,Committee to Elect Donald Pomeroy,298,6
101013149247537,Stop the Opt - Lincoln County,The Committee to Oppose Opting Out in Lincoln County,298,1
101865561191961,Ron Falconi for State Representative,Friends of Ron Falconi,297,3
105239511089757,Inmigrantes al Día,Inmigrantes al Dia,297,30
2317303261926393,Congresswoman Mary Gay Scanlon,Congresswoman Mary Gay Scanlon,297,2
111201184792037,Josh Taylor for School Board,Committee to Elect Josh Taylor,297,5
108285481862016,Save America,Complete Book About Your 2A Rights,297,7
694937480557924,Senator Gene Davis,Committee to Elect Gene Davis,297,1
109596917369461,Oregon Realtors for Schrader,National Association of REALTORS®,297,12
107108791848977,Jacklyn Fox for Woodbury County Attorney,Fox for Woodbury,297,26
105444998593125,Elect Katherine Rybak,Committee to Elect Rybak,297,15
106138431838826,Robert Johnson For MC Jailer 2022,Robert William Johnson,297,16
102278308537725,Marco Contreras,Contreras for Council 2022,297,5
106952525237248,Re-Elect Mayor Charles Burkett,Charles Burkett for Surfside Mayor,297,4
647380495652111,The Oxygen Project,Oxygen Short Inc,297,1
102646588944625,Karrie Kozlowski for Waukesha School Board,Karrie Kozlowski,297,12
107701845162588,Elect Devin Sonnenburg Levelland City Council District A,Devin Sonnenburg,296,7
302111635698,National Association of Tax Professionals (NATP),National Association of Tax Professionals,296,6
180073806051057,Mark Hall for Tennessee Senate,Friends of Mark Hall,296,5
106037512084057,Del Rey Oaks Neighbors For Safe Trails,Del Rey Oaks Neighbors For Safe Trails,296,4
103829948722880,Joe Huffman for Chatham County Recorder's Court,Joe Huffman for Judge,296,2
1994697323933194,Rep. Ilhan Omar,U.S. House of Representatives,295,2
108367320830563,Jessica Bahmuller for District 19,Bahmuller4SD,295,9
233421913434007,Street Smart Investor,Louis Brown,295,3
106469595337755,Chase Carlson for Commissioner Position #3,Chase Carlson for Commissioner Position #3,295,2
104858822139626,Jamie Lolland,These ads ran without a disclaimer,295,22
114692123657972,FIT HIT Live,These ads ran without a disclaimer,295,1
108784590929155,Mark Gidley for District 29,Taylor Noel Diggs,295,3
103914122235535,Kenneth Murphy for Georgia State House District 136,"Kenneth Murphy for Georgia, LLC",295,18
100748909176921,Right Strategies,"Right Strategies, LLC",295,16
111248658017209,Stephanie Smith for Putnam County Circuit Clerk,Stephanie Michelle Smith,295,9
100635045771116,"Tozier-Robbins for Congress 2022, 3rd District of Mass",COMMITTEE TO ELECT MIRANDA L. TOZIER-ROBBINS FOR CONGRESS,295,51
110693428278062,Krisforbirdville,Kris Drees for Birdville ISD,295,2
100107982537005,Becton Evolution,Becton Evolution for East Rutherford – Carlstadt – Maywood,295,14
105035352013205,William Thompson for Congress,WILLIAM THOMPSON FOR CONGRESS,294,6
262423744795,Idaho Young Republicans,Idaho Young Republicans,294,14
375040819564089,Original Favorites,These ads ran without a disclaimer,294,1
2176198372444093,Gary Grasso for Congress 6th District,GRASSOFORCONGRESS6,294,3
109440671678809,George Romagnoli For New Port Richey City Council,George Romagnoli Campaign,294,5
100827672532422,Teresa Parra Craig Ward 4,Teresa Parra Craig San Bernardino City Council Ward 4 - 2022,294,3
105091325403122,Amber Greene for Delaware County Council,Amber Nicole Greene,293,3
136628555447,Andersen People,These ads ran without a disclaimer,293,3
1008815605925452,"Caribbean Solar Energy, LLC",These ads ran without a disclaimer,293,1
102572695185979,Snake River Lib,Philip A Lovesee,293,9
100265951698925,Options Medical Clinic,Options Medical Clinic,293,14
1633123746921759,OC WISE,"Orange County Water Independence, Sustainability & Efficiency",293,2
110624565660992,ZOE International,ZOE International,293,8
104794145261003,Cory McGarr for AZ House,MCGARR FOR ARIZONA HOUSE,292,2
104224788790086,Tracie Reveal Shipman for Frisco City Council,Tracie Reveal Shipman Campaign,292,7
295140767607638,Wisdom Supply Co.,These ads ran without a disclaimer,292,2
475532952525617,AFPF Colorado,Americans for Prosperity Foundation,292,3
203917906322346,Judge Chris Kennedy for Appellate Court,Friends of Judge Chris Kennedy,292,11
209255512459483,DentaQuest,"DENTAQUEST VENTURES, LLC",292,3
103902317946785,The Sconi,Metric Media LLC,292,3
262445677144070,Elect Wayne Willis,Elect Wayne Willis,292,3
324713314347211,Dane County Supervisor Anthony J. Gray - District 14,Friends of Anthony,292,4
114483080839796,Colossal Biosciences,These ads ran without a disclaimer,291,9
109848438356891,Greatness Mindset,These ads ran without a disclaimer,291,2
107966365111144,Judge Juli Hand for Jefferson County,Committee to Elect Judge Juli Hand,291,9
191681144757097,Randy Allen for Rutherford County Mayor,Randy Allen For Rutherford County Mayor,291,2
253607971389744,Kevin Hertel for State Senate,Kevin Michael Hertel,291,10
87377228013,Side with Love,UNITARIAN UNIVERSALIST ASSOCIATION,291,11
103907978217453,"Brandi VanAntwerp for Springfield, MO Public Schools Board of Education",The Committee to Elect Brandi VanAntwerp,291,2
114703954415,Pennsylvania Homecare Association,PENNA ASSOCIATION OF HOME,291,76
354659445506631,Commission Shift,Commission Shift,291,12
1791743267717704,Medicare Supplement Station,These ads ran without a disclaimer,291,1
2590750767665556,Citizens For Change,Dewayne T Washington,290,4
112394420490900,Sky Quarry,These ads ran without a disclaimer,290,3
120564758579612,Mississippi Freedom Caucus,Dana Lamar Criswell,290,2
111648798117834,Elect Naketa Ross,Elect Naketa Ross,290,7
867223856754834,Protect Ticket Rights,National Association of Ticket Brokers,290,5
155306814545995,"Colorado Latino Leadership, Advocacy & Research Organization (CLLARO)",COLORADO LATINO LEADERSHIP ADVOCACY & RESEARCH ORGANIZATION,290,1
269178183093705,Free for Life International,Free for Life International,290,12
105579865376892,Crystal Cavalier for Congress,CRYSTAL CAVALIER FOR CONGRESS,290,11
108815867612141,OR360 Media,Oregon360 Media,290,2
136919146622,PennEnvironment,"PennEnvironment, Inc",290,1
365738286832247,Ray C. Anderson Foundation,"RAY C. ANDERSON FOUNDATION, INC., THE",290,5
161744203910737,Maggie's List,MAGGIE'S LIST,289,2
655583801724891,Rank the Vote Ohio,Rank the Vote Ohio,289,4
372228687927,Great Midwest Bank,"GREAT MIDWEST BANK, S.S.B.",289,2
208190352604625,Compass Classroom,These ads ran without a disclaimer,289,5
102096187807457,Tamika Hamilton,TAMIKA HAMILTON FOR CONGRESS,289,6
516459655505626,Congressman Bryan Steil,Congressman Bryan Steil,289,3
825571424125386,Lighthouse For Life,Lighthouse for Life,289,3
159348716343,Two Harbors News,Eric John Fransen,289,6
69512296468,Pennsylvania Family Council,PENNSYLVANIA FAMILY COUNCIL,289,3
677336209382366,"Scott Myers, MD",Scott N Myers,289,5
257241111005761,Scott County Democrats,Scott County Democratic Party,289,10
101781885660482,Mitchell Ryan for Texas,RYAN FOR TEXAS,288,4
1805871639743642,Arizona Term Limits,U.S. Term Limits Inc.,288,1
105415975184097,Jeremy Evans for the Village of Saranac Lake,Jeremy Scott Evans,288,6
492366981205154,Idaho Term Limits,U.S. Term Limits Inc.,288,1
100106809047369,My CHI. My Future.,My CHI. My Future.,288,4
100914959136747,Ryan Skelton for Brewster County Judge. Visit: ryanskelton.net,Elect Ryan Skelton for Brewster County Judge,288,6
1554490484835854,Госпітальєри Госпитальеры Hospitallers,These ads ran without a disclaimer,288,11
206324018038,Hart of Alabama,The Committee to Elect Michael Hart,288,9
107937948360986,Laura Avila For Assessor-Recorder 2022,Laura Jeanne Avila,288,6
279933092023507,Mundo Hispánico,Mundo Hispanico,288,1
215144770606,American Muslims for Palestine,These ads ran without a disclaimer,288,3
178371108015,Fairfax County Republican Committee,Fairfax County Republican Committee,288,4
104299831779270,Alamosa Citizen,Christopher Victor Lopez,288,13
101980652460413,Cindy Nelson Katsenes,Citizens for Cynthia Nelson Katsenes,287,4
155131494544162,"Center for the Study of White American Culture, Inc.",CENTER FOR THE STUDY OF WHITE AMERICAN CULTURE,287,6
416911481660452,ReserveBar,These ads ran without a disclaimer,287,2
103604865582963,Jim for Sioux Falls,James Burzynski,287,7
88054178212,Land Art Generator Initiative,Land Art Generator,287,2
113470294573790,Nicholas M. Stone for School Board Claremont NH,Nicholas Stone,287,8
100141815873720,Chris Beller for State Representative District 28,Christopher Jay Beller,287,3
113111791280231,Don Chauvin for Mayor,Don Chauvin for Mayor,287,12
137135485201218,Dr. Ingram for HD7,Ingram for Montana House,287,6
145069272226932,Dunn County Democrats,Dunn County Democrats,287,13
110047357337787,Philly Leader,Metric Media LLC,286,1
171324356990103,Ads-Up Refugee Network USA,Ads-Up Refugee Network,286,8
110732218157963,Josh for Long Beach City Mayor,Joshua Rodriguez for Long Beach Mayor 2022,286,11
104185592257829,Debbie Mendez for Board of Education,Deborah Sue Mendez,286,4
111752271432518,New Community Of Americans,New Community Of Americans,286,7
101684319122451,Identity Marxism,John David Johnson,286,1
108242051110286,Bnai Zion Foundation,These ads ran without a disclaimer,286,1
124327200192,Rodney Glassman,GLASSMAN FOR ATTORNEY GENERAL,286,2
0,Instagram User 32441530,These ads ran without a disclaimer,286,1
264417217746664,Nassau County GOP,Nassau County Republican Committee,285,1
514379462082837,ILoveGay.LGBT,Pink Media,285,29
579546249116949,Gostaver2022,Lawrence Phillip Bogo,285,13
110625020543048,Taylor Rehfeldt For House,Friends of Taylor Rehfeldt,285,5
1094681343890528,Abundant Housing L.A.,ABUNDANT HOUSING LA PAC,285,2
1791327090887775,Scott Pullins for Ohio,Scott Pullins for Ohio,285,9
113025437958056,William Goodwin for County Legislator,William J Goodwin,285,11
111241061462150,Raspberry Media,Raspberry Media,285,10
53146310429,Consumer Reports,These ads ran without a disclaimer,285,1
100433659328791,Carlton D. Clyburn Jr. for Highland Park Mayor,Friends of Carlton D. Clyburn Jr.,285,14
100628745915648,Keri Thomas for City Council District 5,Stephen Evans,285,6
68025637757,A+ Education Partnership,"A+ EDUCATION PARTNERSHIP, THE",285,12
346635392021104,Representative Greg Stanton,Office of Rep. Greg Stanton,285,1
102964795715686,Matthew Frumin for Ward 3,Frumin for Ward 3,285,1
277053606290245,Dave Gattis for Mayor of Belleair Beach,Dave Gattis Campaign,285,4
511188515891069,CONSENTparenting,These ads ran without a disclaimer,285,2
101002098187530,William Harris for Georgia State House,"William Harris for State House, Inc.",284,6
125260948238058,WI Rep Shannon Zimmerman,WI State Legislature,284,3
128419960511627,Public Health - Seattle & King County,Public Health -- Seattle & King County,284,3
106466588693896,Tarver for Orange East Ward City Council,Tyrone Jon Tarver,284,19
1389044424470664,Dawson Place Child Advocacy Center,These ads ran without a disclaimer,284,1
185345145515229,Clean Power Alliance,These ads ran without a disclaimer,284,1
100907919220313,Kayla Dunn for Idaho Senate,Kayla Dunn for Senate,284,11
157882849714214,Friends of Mark Pugh for Senate,Friends of Mark Pugh,283,11
100191709268956,Elect Fred Roberts,Fred Roberts for Texas State Representative,283,7
107444855153683,Ryan McAllister for Schoharie County Judge,Ryan McAllister for Schoharie County Judge,283,8
104130365509484,Darrell Gustafson Christian County Magistrate,Darrell Lee Gustafson,283,7
1867508750191335,Monuments For All,Monuments for All,283,13
112405574620852,Patricia For Vermont,Patricia Preston for Vermont,283,4
916367571769000,Dania Pointe,KIMCO REALTY CORPORATION,283,6
160644367310512,IAMAW District 141,IAMAW District 141,283,7
168119284827,Friends of the Family,"CEDAR VALLEY FRIENDS OF THE FAMILY, INC., THE",283,13
100107395874461,Steve Schultz,Citizens for Steve Schultz,283,8
1083000331785720,Amarillo Taxpayers,Amarillo Taxpayers PAC,283,19
104779172161883,Mohr4ACK,Brooke Sherpick Mohr,283,8
111294661423444,Ron Vogel for Congress,RON VOGEL FOR CONGRESS,282,4
102945792155962,Geyer Balog for the 106th,Committee to Elect Geyer Balog,282,10
103307908863594,Brian Evans for Joplin,"Brian Evans for Joplin City Council, Stephen Evans Treasurer",282,3
102522682449027,Retain Wayne County Sheriff Raphael Washington,Committee to Retain Raphael Washington for Wayne County Sheriff,282,8
103469289010196,Medicare Saver,These ads ran without a disclaimer,282,3
104884228823979,Steven Cox for Portland City Council,Committee to Elect Steven B. Cox,282,3
110819631505518,Tony Robertson,Tony Robertson,282,11
103806178714189,Wastewater Wednesday,"Fulcrum East, LLC",282,12
100403528653081,Punchbowl News,Punchbowl News,282,29
100568744701704,Knewz,These ads ran without a disclaimer,282,1
527885210581582,Innovate Public Schools,INNOVATE PUBLIC SCHOOLS,282,2
177725632972150,Matt Towne,Matthew D Towne,282,11
101118515905454,Blue Collar Candidate,These ads ran without a disclaimer,282,2
102383859014111,Lazaro Gonzalez For City Council,Lazaro Gonzalez,282,4
53977600040,Prairie Rivers Network,Prairie Rivers Network,281,8
119648191380974,Vedic Astrology,Gurmeet Singh,281,2
7035457015,Brave New Films,BRAVE NEW FOUNDATION 501(C)(3),281,9
1683805235011654,Big Easy Magazine,Big Easy Magazine LLC,281,17
140978009255170,Leon County Government,Leon County Government,281,8
110687501296571,Lj for Texas-State Board of Education District 2,LJ for Texas,281,2
108426618177623,"John ""Jack"" Carey for District Attorney",Carey Committee,281,3
104694592179970,Anthony Bellmon for State Representative,Bellmon for PA,281,4
45592789674,Institute for Local Government,Institute for Local Government,281,5
103266959028840,Vote Alan Davis,Vote Alan Davis,281,2
103306338884556,Elect Mike Richey Commissioner Pct 4,Michael Keith Richey,281,2
103779648600883,Lance Camp for Henry County Circuit Judge,Camp for Judge,281,7
107084588523517,Patrick Wells for Jay County Sheriff,Patrick D Wells,281,4
118349138343701,Congressman Hakeem Jeffries,Office of Congressman Hakeem Jeffries (NY-08),280,2
111189301556885,Kelbert for York School Committee,Kelbert for York School Committee,280,2
129736000409537,"Phoenix Renovation and Restoration, Inc.",These ads ran without a disclaimer,280,1
295533050495998,Abogado de Inmigracion Jorge Rivera - Immigration Group LLC,IMMIGRATION GROUP LLC 2,280,1
102481689791213,Masonic Pathways,These ads ran without a disclaimer,280,1
8766613788,Saqib Ali,Friends of Saqib Ali,280,5
356715321030879,Irving Fire Fighters,Irving Professional Firefighters Association,280,4
101869855661358,John B. Holt for Judge,John B. Holt for Judge,280,11
222191781409,Manlius Democrats,Town of Manlius Democratic Committee,280,3
167691990477949,Better Boundaries,BETTER BOUNDARIES ACCOUNTABILITY PAC,280,11
573209409408570,Cook County Record,The Record,280,10
1742473229391069,Jerry Gilliam for Christian County Judge Executive,Jerry Wayne Gilliam,280,3
106237078639314,Abiel Flores For Mission City Council Pl. 3,Becomer Studios LLC,280,8
108649741498871,TAKE BACK BERKS,Take Back Berks LLC,280,3
108995891694164,Cotter C. Conway for Reno Justice of the Peace,Cotter Conway,280,7
106687708573502,Judge David Patronella,Judge David Patronella Campaign,280,1
216203438926370,"Delegate Reid J. Novotny, Legislative District 9A",Elect Reid J. Novotny,280,3
100645168649569,Congressman Tony Gonzales,Office of U.S. Congressman Tony Gonzales,280,1
101754728981985,Allison Bedore for JP 4,Allison Bedore Campaign Fund,279,22
1353722684643583,EPF Media,EPF Media,279,16
104041035548504,UTD Frontline Caucus,UTD Frontline Caucus,279,8
101918201266096,Dontavius L. Jarrells,Friends of Dontavius Jarrells,279,3
194363391848,The Liberal Gun Club,"LIBERAL GUN CLUB INC, THE",279,1
107508908561042,Friess for Commissioner,Brian Martin,278,5
112912573793125,Rise Up for Justice,Avrom L Altman,278,5
100566828285887,Milwaukee North News,Metric Media LLC,278,1
9478319836,"Curren D. Price, Jr.",CITY OF LOS ANGELES,278,3
180308889033683,Country Lifestyle,Outergoods LLC,278,21
108085171822437,Gallia for Oregon,Charles Gallia for Oregon,278,14
106370305283137,Erin Boles Welsh: Dedham Select Board,Friends of Erin Boles Welsh,278,4
105002138357188,Eric Farr For District Court Judge,Eric Farr for District Court Judge,278,5
108151015089097,Rick Rylance for SD House,Rick Rylance For SD House,278,1
111034825665225,GoPhilanthropic,GO PHILANTHROPIC CHARITABLE FUND,278,2
112138197257001,Lincoln Club Institute,Lincoln Club Institute,278,5
590945831019280,AFT Massachusetts,AFT Massachusetts,278,7
134236246709165,Pima County,Pima County,278,1
242078112950301,Amy Vilela,AMY VILELA FOR CONGRESS,278,2
1602934239990008,CCM CT,Connecticut Conference of Municipalities,278,8
105477808622727,Elect Adam Hinojosa,Elect Adam Hinojosa,278,2
182034571982073,Dade Phelan,Texans for Dade,278,3
156496968533805,Explore Beyond,These ads ran without a disclaimer,278,16
315265829041793,Women In White Coats,These ads ran without a disclaimer,277,1
103042118955221,Leslie Smith for City Council Place 6,Leslie Smith,277,6
1877197542296399,Georgia Right to Life PAC,Elizabeth Cleary Greenewald,277,11
899666990129469,Mike Caskey,Mike Caskey for Rowan County Sheriff,277,10
161109911051384,Judge Thomas Thrash,Committee to Elect Judge Thrash,277,3
108869944879856,Terry Falk Montana House District 8,Terry Falk State Congress,277,5
277006932385058,Karey Hanks for Idaho,Karey Hanks for Idaho,277,11
140114664993,Planned Parenthood of Southern New England,Planned Parenthood of Southern New England,277,2
345187009902314,Bob Brinson for Alderman,Committee to Elect Bob Brinson,277,14
